"","human_ensembl","human_symbol","mouse_ensembl","mouse_symbol","orthology_type","human_tau","human_p","human_dev","human_dir","human_trait","mouse_tau","mouse_p","mouse_dev","mouse_dir","mouse_trait","sign_concordant","abs_tau_human","abs_tau_mouse","Chr","qtl_type","pos_bp","Lod","has_pqtl","cis_pqtl","trans_pqtl","mash_protein","is_mash"
"223","ENSG00000240972","MIF","ENSMUSG00000033307","Mif","ortholog_one2one",-0.198821191024635,0.0348837484045442,0.145942651000293,"-1","Liver.fat....",-0.000330262593896466,0.836792687408935,0.0409876492976232,"-1","Steatosis_perc_24",TRUE,0.198821191024635,0.000330262593896466,10,"trans",95416724,5.50327521684451,TRUE,FALSE,TRUE,NA,FALSE
"224","ENSG00000156011","PSD3","ENSMUSG00000030465","Psd3","ortholog_one2one",-0.0471779097346591,0.412660187782157,0.0204352665478298,"-1","Liver.fat....",0.0465939708558451,0.217845031687001,0.043071805695255,"1","Steatosis_perc_24",FALSE,0.0471779097346591,0.0465939708558451,8,"trans",65028682,24.5219654882608,TRUE,FALSE,TRUE,NA,FALSE
"225","ENSG00000156011","PSD3","ENSMUSG00000030465","Psd3","ortholog_one2one",-0.0471779097346591,0.412660187782157,0.0204352665478298,"-1","Liver.fat....",0.0465939708558451,0.217845031687001,0.043071805695255,"1","Steatosis_perc_24",FALSE,0.0471779097346591,0.0465939708558451,8,"cis",66703935,24.3333429533516,TRUE,TRUE,FALSE,NA,FALSE
"226","ENSG00000126216","TUBGCP3","ENSMUSG00000000759","Tubgcp3","ortholog_one2one",0.124684475727313,0.305047493368988,0.0318458496488144,"1","Liver.fat....",-0.0318949343339587,0.300322581087133,0.0425149562848412,"-1","Steatosis_perc_24",FALSE,0.124684475727313,0.0318949343339587,8,"trans",4247486,6.41361554417113,TRUE,FALSE,TRUE,NA,FALSE
"227","ENSG00000126216","TUBGCP3","ENSMUSG00000000759","Tubgcp3","ortholog_one2one",0.124684475727313,0.305047493368988,0.0318458496488144,"1","Liver.fat....",-0.0318949343339587,0.300322581087133,0.0425149562848412,"-1","Steatosis_perc_24",FALSE,0.124684475727313,0.0318949343339587,8,"cis",12880140,5.4597841319825,TRUE,TRUE,FALSE,NA,FALSE
"228","ENSG00000156273","BACH1","ENSMUSG00000025612","Bach1","ortholog_one2one",0.0235889548673295,0.949206755537896,0.000124844451051886,"1","Liver.fat....",0.0015624274863481,0.567366407071138,0.0412058818386783,"1","Steatosis_perc_24",TRUE,0.0235889548673295,0.0015624274863481,5,"trans",14790410,5.70533761726185,TRUE,FALSE,TRUE,NA,FALSE
"229","ENSG00000129003","VPS13C","ENSMUSG00000035284","Vps13c","ortholog_one2one",0.259478503540625,0.074372348757173,0.314821116139643,"1","Liver.fat....",0.0473840225285312,0.278215753796436,0.0454372119017478,"1","Steatosis_perc_24",TRUE,0.259478503540625,0.0473840225285312,9,"cis",67930675,22.2942233685265,TRUE,TRUE,FALSE,NA,FALSE
"230","ENSG00000129003","VPS13C","ENSMUSG00000035284","Vps13c","ortholog_one2one",0.259478503540625,0.074372348757173,0.314821116139643,"1","Liver.fat....",0.0473840225285312,0.278215753796436,0.0454372119017478,"1","Steatosis_perc_24",TRUE,0.259478503540625,0.0473840225285312,9,"trans",69048425,22.0948635680098,TRUE,FALSE,TRUE,NA,FALSE
"231","ENSG00000135002","RFK","ENSMUSG00000024712","Rfk","ortholog_one2one",0.0876161180786525,0.892590651851831,0.0005607719452493,"1","Liver.fat....",-0.0613937081462431,0.444742744309265,0.0419661904041585,"-1","Steatosis_perc_24",FALSE,0.0876161180786525,0.0613937081462431,19,"trans",11586639,6.13577250199697,TRUE,FALSE,TRUE,NA,FALSE
"232","ENSG00000135002","RFK","ENSMUSG00000024712","Rfk","ortholog_one2one",0.0876161180786525,0.892590651851831,0.0005607719452493,"1","Liver.fat....",-0.0613937081462431,0.444742744309265,0.0419661904041585,"-1","Steatosis_perc_24",FALSE,0.0876161180786525,0.0613937081462431,19,"cis",16668671,5.87037916144899,TRUE,TRUE,FALSE,NA,FALSE
"233","ENSG00000100865","CINP","ENSMUSG00000021276","Cinp","ortholog_one2one",-0.195451340329302,0.0584457738829167,0.220330819435397,"-1","Liver.fat....",-0.126815680007169,0.000158120480337531,0.0763453871298296,"-1","Steatosis_perc_24",TRUE,0.195451340329302,0.126815680007169,4,"trans",107178757,4.44174986580671,TRUE,FALSE,TRUE,NA,FALSE
"234","ENSG00000100865","CINP","ENSMUSG00000021276","Cinp","ortholog_one2one",-0.195451340329302,0.0584457738829167,0.220330819435397,"-1","Liver.fat....",-0.126815680007169,0.000158120480337531,0.0763453871298296,"-1","Steatosis_perc_24",TRUE,0.195451340329302,0.126815680007169,2,"trans",125083168,4.43552276074375,TRUE,FALSE,TRUE,NA,FALSE
"235","ENSG00000211895","IGHA1","ENSMUSG00000095079","Igha","ortholog_one2many",0.0572874618206574,0.94777679596364,0.000131982682602591,"1","Liver.fat....",0.0108774019623209,0.12996780362705,0.0512356023208823,"1","Steatosis_perc_24",TRUE,0.0572874618206574,0.0108774019623209,12,"trans",86506371,4.58086797540409,TRUE,FALSE,TRUE,NA,FALSE
"236","ENSG00000211445","GPX3","ENSMUSG00000018339","Gpx3","ortholog_one2one",0.0134794027813312,0.977559010018379,2.43441774175424e-05,"1","Liver.fat....",0.0263651624370495,0.0697268286586552,0.0462669261399135,"1","Steatosis_perc_24",TRUE,0.0134794027813312,0.0263651624370495,11,"trans",52027125,4.88866356028465,TRUE,FALSE,TRUE,NA,FALSE
"237","ENSG00000214013","GANC","ENSMUSG00000062646","Ganc","ortholog_one2one",0.22,0.0153732845880608,0.229595987140304,"1","Liver.fat....",-0.0811954100526312,0.0300709811136725,0.0636974282133739,"-1","Steatosis_perc_24",FALSE,0.22,0.0811954100526312,2,"trans",118528916,31.3412899823664,TRUE,FALSE,TRUE,NA,FALSE
"238","ENSG00000214013","GANC","ENSMUSG00000062646","Ganc","ortholog_one2one",0.22,0.0153732845880608,0.229595987140304,"1","Liver.fat....",-0.0811954100526312,0.0300709811136725,0.0636974282133739,"-1","Steatosis_perc_24",FALSE,0.22,0.0811954100526312,2,"cis",120091274,31.133002399126,TRUE,TRUE,FALSE,NA,FALSE
"239","ENSG00000214013","GANC","ENSMUSG00000062646","Ganc","ortholog_one2one",0.22,0.0153732845880608,0.229595987140304,"1","Liver.fat....",-0.0811954100526312,0.0300709811136725,0.0636974282133739,"-1","Steatosis_perc_24",FALSE,0.22,0.0811954100526312,12,"trans",54203757,5.08167614797406,TRUE,FALSE,TRUE,NA,FALSE
"240","ENSG00000145703","IQGAP2","ENSMUSG00000021676","Iqgap2","ortholog_one2one",0.185341788243303,0.224855981114028,0.0443068388978522,"1","Liver.fat....",-0.142849112155772,3.01330724927773e-07,0.128741594224635,"-1","Steatosis_perc_24",FALSE,0.185341788243303,0.142849112155772,13,"trans",43376829,6.56823205606261,TRUE,FALSE,TRUE,NA,FALSE
"241","ENSG00000145703","IQGAP2","ENSMUSG00000021676","Iqgap2","ortholog_one2one",0.185341788243303,0.224855981114028,0.0443068388978522,"1","Liver.fat....",-0.142849112155772,3.01330724927773e-07,0.128741594224635,"-1","Steatosis_perc_24",FALSE,0.185341788243303,0.142849112155772,13,"cis",96417010,5.70908735100491,TRUE,TRUE,FALSE,NA,FALSE
"242","ENSG00000185989","RASA3","ENSMUSG00000031453","Rasa3","ortholog_one2one",0.259478503540625,0.0106437737909463,0.181807155741433,"1","Liver.fat....",0.100479692996482,2.94000615019829e-06,0.105116696578751,"1","Steatosis_perc_24",TRUE,0.259478503540625,0.100479692996482,8,"trans",10014239,9.3143307608514,TRUE,FALSE,TRUE,NA,FALSE
"243","ENSG00000185989","RASA3","ENSMUSG00000031453","Rasa3","ortholog_one2one",0.259478503540625,0.0106437737909463,0.181807155741433,"1","Liver.fat....",0.100479692996482,2.94000615019829e-06,0.105116696578751,"1","Steatosis_perc_24",TRUE,0.259478503540625,0.100479692996482,8,"cis",12880140,8.61872194032949,TRUE,TRUE,FALSE,NA,FALSE
"244","ENSG00000163625","WDFY3","ENSMUSG00000043940","Wdfy3","ortholog_one2one",0.299916711884618,0.0093798416687525,0.187453531591022,"1","Liver.fat....",0.180817898404548,0,0.122144744107506,"1","Steatosis_perc_24",TRUE,0.299916711884618,0.180817898404548,5,"trans",96845694,11.3601083962209,TRUE,FALSE,TRUE,NA,FALSE
"245","ENSG00000163625","WDFY3","ENSMUSG00000043940","Wdfy3","ortholog_one2one",0.299916711884618,0.0093798416687525,0.187453531591022,"1","Liver.fat....",0.180817898404548,0,0.122144744107506,"1","Steatosis_perc_24",TRUE,0.299916711884618,0.180817898404548,5,"cis",101765174,10.672630884219,TRUE,TRUE,FALSE,NA,FALSE
"246","ENSG00000136100","VPS36","ENSMUSG00000031479","Vps36","ortholog_one2one",0.0707668646019886,0.461388295942892,0.0165522049869848,"1","Liver.fat....",0.236355428909986,0,0.13895813702374,"1","Steatosis_perc_24",TRUE,0.0707668646019886,0.236355428909986,2,"trans",113833858,4.88409452396064,TRUE,FALSE,TRUE,NA,FALSE
"247","ENSG00000008441","NFIX","ENSMUSG00000001911","Nfix","ortholog_one2one",0.212300593805966,0.137097534998374,0.0791304217262603,"1","Liver.fat....",-0.183408169431738,4.56425813916139e-06,0.0947229359453886,"-1","Steatosis_perc_24",FALSE,0.212300593805966,0.183408169431738,2,"trans",60842349,4.82907194748381,TRUE,FALSE,TRUE,NA,FALSE
"248","ENSG00000152402","GUCY1A2","ENSMUSG00000041624","Gucy1a2","ortholog_one2one",0.16849253476664,0.287630563003582,0.0986361429526894,"1","Liver.fat....",0.123644006827576,0,0.091642780973993,"1","Steatosis_perc_24",TRUE,0.16849253476664,0.123644006827576,13,"trans",98355138,4.75742695511965,TRUE,FALSE,TRUE,NA,FALSE
"249","ENSG00000160285","LSS","ENSMUSG00000033105","Lss","ortholog_one2one",-0.276327757017289,0.0857973579429962,0.183881803481552,"-1","Liver.fat....",0.097829634464752,0.00743778371378728,0.0778587054203987,"1","Steatosis_perc_24",FALSE,0.276327757017289,0.097829634464752,10,"trans",75407123,12.4575508293648,TRUE,FALSE,TRUE,NA,FALSE
"250","ENSG00000160285","LSS","ENSMUSG00000033105","Lss","ortholog_one2one",-0.276327757017289,0.0857973579429962,0.183881803481552,"-1","Liver.fat....",0.097829634464752,0.00743778371378728,0.0778587054203987,"1","Steatosis_perc_24",FALSE,0.276327757017289,0.097829634464752,10,"cis",76440212,12.4514398858907,TRUE,TRUE,FALSE,NA,FALSE
"251","ENSG00000160285","LSS","ENSMUSG00000033105","Lss","ortholog_one2one",-0.276327757017289,0.0857973579429962,0.183881803481552,"-1","Liver.fat....",0.097829634464752,0.00743778371378728,0.0778587054203987,"1","Steatosis_perc_24",FALSE,0.276327757017289,0.097829634464752,2,"trans",74703540,5.53911071412898,TRUE,FALSE,TRUE,NA,FALSE
"252","ENSG00000120662","MTRF1","ENSMUSG00000022022","Mtrf1","ortholog_one2one",-0.0741367152973214,0.388657940969802,0.0226029896489037,"-1","Liver.fat....",-0.114169392948019,0.000295491889637789,0.0844153562111879,"-1","Steatosis_perc_24",TRUE,0.0741367152973214,0.114169392948019,14,"trans",73298146,9.04907426594658,TRUE,FALSE,TRUE,NA,FALSE
"253","ENSG00000120662","MTRF1","ENSMUSG00000022022","Mtrf1","ortholog_one2one",-0.0741367152973214,0.388657940969802,0.0226029896489037,"-1","Liver.fat....",-0.114169392948019,0.000295491889637789,0.0844153562111879,"-1","Steatosis_perc_24",TRUE,0.0741367152973214,0.114169392948019,14,"cis",78908146,6.79312412072883,TRUE,TRUE,FALSE,NA,FALSE
"254","ENSG00000196569","LAMA2","ENSMUSG00000019899","Lama2","ortholog_one2one",0.307418441706357,0.0937625872221261,0.258483367743143,"1","Liver.fat....",0.0454227812718379,0.321502568762901,0.201673525986533,"1","Steatosis_perc_24",TRUE,0.307418441706357,0.0454227812718379,2,"trans",25706960,4.72066956227306,TRUE,FALSE,TRUE,NA,FALSE
"255","ENSG00000128228","SDF2L1","ENSMUSG00000022769","Sdf2l1","ortholog_one2one",-0.104465371555316,0.147487550287508,0.0625034553490893,"-1","Liver.fat....",-0.0521182480623423,0.268632113886787,0.0472276394270804,"-1","Steatosis_perc_24",TRUE,0.104465371555316,0.0521182480623423,16,"trans",15863100,9.65662767021365,TRUE,FALSE,TRUE,NA,FALSE
"256","ENSG00000128228","SDF2L1","ENSMUSG00000022769","Sdf2l1","ortholog_one2one",-0.104465371555316,0.147487550287508,0.0625034553490893,"-1","Liver.fat....",-0.0521182480623423,0.268632113886787,0.0472276394270804,"-1","Steatosis_perc_24",TRUE,0.104465371555316,0.0521182480623423,16,"cis",16262609,9.65662767021365,TRUE,TRUE,FALSE,NA,FALSE
"257","ENSG00000128228","SDF2L1","ENSMUSG00000022769","Sdf2l1","ortholog_one2one",-0.104465371555316,0.147487550287508,0.0625034553490893,"-1","Liver.fat....",-0.0521182480623423,0.268632113886787,0.0472276394270804,"-1","Steatosis_perc_24",TRUE,0.104465371555316,0.0521182480623423,2,"trans",118479379,6.83618846507248,TRUE,FALSE,TRUE,NA,FALSE
"258","ENSG00000152137","HSPB8","ENSMUSG00000041548","Hspb8","ortholog_one2one",-0.0404382083439935,0.407111226606227,0.233516486830696,"-1","Liver.fat....",0.134788189987163,0.0017871047956467,0.0681686840717652,"1","Steatosis_perc_24",FALSE,0.0404382083439935,0.134788189987163,2,"trans",116067200,7.72967143889367,TRUE,FALSE,TRUE,NA,FALSE
"259","ENSG00000110031","LPXN","ENSMUSG00000024696","Lpxn","ortholog_one2one",0.101095520859984,0.822040249289119,0.00155520776168607,"1","Liver.fat....",0.242626352452942,0,0.294456862260615,"1","Steatosis_perc_24",TRUE,0.101095520859984,0.242626352452942,12,"trans",110483291,6.54234829636459,TRUE,FALSE,TRUE,NA,FALSE
"260","ENSG00000110031","LPXN","ENSMUSG00000024696","Lpxn","ortholog_one2one",0.101095520859984,0.822040249289119,0.00155520776168607,"1","Liver.fat....",0.242626352452942,0,0.294456862260615,"1","Steatosis_perc_24",TRUE,0.101095520859984,0.242626352452942,13,"trans",44455236,4.6327523721524,TRUE,FALSE,TRUE,NA,FALSE
"261","ENSG00000124212","PTGIS","ENSMUSG00000017969","Ptgis","ortholog_one2one",0.283067458407954,0.0537382730454734,0.26694856310922,"1","Liver.fat....",0.0842330313089615,0.000799343308510225,0.0691119014195731,"1","Steatosis_perc_24",TRUE,0.283067458407954,0.0842330313089615,8,"trans",40499385,4.50357306547172,TRUE,FALSE,TRUE,NA,FALSE
"262","ENSG00000128309","MPST","ENSMUSG00000071711","Mpst","ortholog_one2one",-0.107835222250649,0.42115614603465,0.0197106407178252,"-1","Liver.fat....",-0.0248118557244345,0.0156382680413997,0.0581287450591106,"-1","Steatosis_perc_24",TRUE,0.107835222250649,0.0248118557244345,15,"trans",84188665,33.2906441956761,TRUE,FALSE,TRUE,NA,FALSE
"263","ENSG00000128309","MPST","ENSMUSG00000071711","Mpst","ortholog_one2one",-0.107835222250649,0.42115614603465,0.0197106407178252,"-1","Liver.fat....",-0.0248118557244345,0.0156382680413997,0.0581287450591106,"-1","Steatosis_perc_24",TRUE,0.107835222250649,0.0248118557244345,15,"cis",78262442,33.2389497854458,TRUE,TRUE,FALSE,NA,FALSE
"264","ENSG00000100084","HIRA","ENSMUSG00000022702","Hira","ortholog_one2one",0.0816717464627405,0.450140205690586,0.0185216566574199,"1","Liver.fat....",0.00316491951652632,0.839101279803178,0.0399085336455534,"1","Steatosis_perc_24",TRUE,0.0816717464627405,0.00316491951652632,16,"trans",17680633,6.53898873601911,TRUE,FALSE,TRUE,NA,FALSE
"265","ENSG00000198099","ADH4","ENSMUSG00000037797","Adh4","ortholog_one2one",-0.158382982680641,0.180794923279967,0.0536091478522373,"-1","Liver.fat....",0.0515214098857222,0.785188809006945,0.0399565092774998,"1","Steatosis_perc_24",FALSE,0.158382982680641,0.0515214098857222,3,"cis",138480718,13.1283430905936,TRUE,TRUE,FALSE,NA,FALSE
"266","ENSG00000198099","ADH4","ENSMUSG00000037797","Adh4","ortholog_one2one",-0.158382982680641,0.180794923279967,0.0536091478522373,"-1","Liver.fat....",0.0515214098857222,0.785188809006945,0.0399565092774998,"1","Steatosis_perc_24",FALSE,0.158382982680641,0.0515214098857222,3,"trans",137341233,11.2132635365901,TRUE,FALSE,TRUE,NA,FALSE
"267","ENSG00000243279","PRAF2","ENSMUSG00000031149","Praf2","ortholog_one2one",0.296546861189286,0.00261697949263079,0.294755036770501,"1","Liver.fat....",-0.0281527876939054,0.479722632447049,0.0561098631631498,"-1","Steatosis_perc_24",FALSE,0.296546861189286,0.0281527876939054,18,"trans",70516798,5.12029982941297,TRUE,FALSE,TRUE,NA,FALSE
"268","ENSG00000175536","LIPT2","ENSMUSG00000030725","Lipt2","ortholog_one2one",-0.0539176111253246,0.381209247526521,0.0233142064293928,"-1","Liver.fat....",-0.14968471836251,0.000776743877438257,0.060579675606906,"-1","Steatosis_perc_24",TRUE,0.0539176111253246,0.14968471836251,16,"trans",14109499,5.33612481127745,TRUE,FALSE,TRUE,NA,FALSE
"269","ENSG00000136011","STAB2","ENSMUSG00000035459","Stab2","ortholog_one2one",0.276327757017289,0.0468159900915551,0.114467538051468,"1","Liver.fat....",-0.0404536543204671,0.334192949055613,0.0425954620710012,"-1","Steatosis_perc_24",FALSE,0.276327757017289,0.0404536543204671,10,"trans",92698897,15.3751748756613,TRUE,FALSE,TRUE,NA,FALSE
"270","ENSG00000136011","STAB2","ENSMUSG00000035459","Stab2","ortholog_one2one",0.276327757017289,0.0468159900915551,0.114467538051468,"1","Liver.fat....",-0.0404536543204671,0.334192949055613,0.0425954620710012,"-1","Steatosis_perc_24",FALSE,0.276327757017289,0.0404536543204671,10,"cis",86354451,15.2676831405835,TRUE,TRUE,FALSE,NA,FALSE
"271","ENSG00000182566","CLEC4G","ENSMUSG00000074491","Clec4g","ortholog_one2one",0.0876161180786525,0.665476835896869,0.005734730097311,"1","Liver.fat....",-0.213220668933121,0,0.102990365874088,"-1","Steatosis_perc_24",FALSE,0.0876161180786525,0.213220668933121,2,"trans",69781993,6.6002707500825,TRUE,FALSE,TRUE,NA,FALSE
"272","ENSG00000171444","MCC","ENSMUSG00000071856","Mcc","ortholog_one2one",-0.124684475727313,0.225283150700414,0.0442271235169755,"-1","Liver.fat....",-0.116111103274133,0.00233347661881644,0.0844159448029003,"-1","Steatosis_perc_24",TRUE,0.124684475727313,0.116111103274133,16,"trans",70495353,19.0557045539312,TRUE,FALSE,TRUE,NA,FALSE
"273","ENSG00000133103","COG6","ENSMUSG00000027742","Cog6","ortholog_one2one",0.219040295196631,0.065957683088289,0.0987747748852896,"1","Liver.fat....",-0.0803105295274256,0.116605823788541,0.0574487188091168,"-1","Steatosis_perc_24",FALSE,0.219040295196631,0.0803105295274256,3,"trans",54782359,13.6169035334593,TRUE,FALSE,TRUE,NA,FALSE
"274","ENSG00000133103","COG6","ENSMUSG00000027742","Cog6","ortholog_one2one",0.219040295196631,0.065957683088289,0.0987747748852896,"1","Liver.fat....",-0.0803105295274256,0.116605823788541,0.0574487188091168,"-1","Steatosis_perc_24",FALSE,0.219040295196631,0.0803105295274256,3,"cis",53017178,12.701143626846,TRUE,TRUE,FALSE,NA,FALSE
"275","ENSG00000205138","SDHAF1","ENSMUSG00000074211","Sdhaf1","ortholog_one2one",-0.0977256701646509,0.217784456957977,0.0456524333089812,"-1","Liver.fat....",0.130006065821213,0.00232762491642952,0.0688642689967411,"1","Steatosis_perc_24",FALSE,0.0977256701646509,0.130006065821213,7,"trans",25615829,6.2383940623516,TRUE,FALSE,TRUE,NA,FALSE
"276","ENSG00000205138","SDHAF1","ENSMUSG00000074211","Sdhaf1","ortholog_one2one",-0.0977256701646509,0.217784456957977,0.0456524333089812,"-1","Liver.fat....",0.130006065821213,0.00232762491642952,0.0688642689967411,"1","Steatosis_perc_24",FALSE,0.0977256701646509,0.130006065821213,7,"cis",29831420,5.71782192788478,TRUE,TRUE,FALSE,NA,FALSE
"277","ENSG00000171204","TMEM126B","ENSMUSG00000030614","Tmem126b","ortholog_one2one",-0.161752833375974,0.22292907229177,0.0446686120871441,"-1","Liver.fat....",-0.0866566039865141,0.000116476717182401,0.0668650083774115,"-1","Steatosis_perc_24",TRUE,0.161752833375974,0.0866566039865141,9,"trans",32263960,6.77561214920989,TRUE,FALSE,TRUE,NA,FALSE
"278","ENSG00000196839","ADA","ENSMUSG00000017697","Ada","ortholog_one2one",0.0707668646019886,0.903418601609746,0.000452905804600476,"1","Liver.fat....",-0.0870092680105517,0.233546831113407,0.0528940095290218,"-1","Steatosis_perc_24",FALSE,0.0707668646019886,0.0870092680105517,2,"cis",163016446,12.316953930738,TRUE,TRUE,FALSE,NA,FALSE
"279","ENSG00000196839","ADA","ENSMUSG00000017697","Ada","ortholog_one2one",0.0707668646019886,0.903418601609746,0.000452905804600476,"1","Liver.fat....",-0.0870092680105517,0.233546831113407,0.0528940095290218,"-1","Steatosis_perc_24",FALSE,0.0707668646019886,0.0870092680105517,2,"trans",168232400,11.0483714011569,TRUE,FALSE,TRUE,NA,FALSE
"280","ENSG00000136104","RNASEH2B","ENSMUSG00000021932","Rnaseh2b","ortholog_one2one",0.0202191041719967,0.58953169208445,0.00891504563341484,"1","Liver.fat....",0.0771703269473118,0.00163319999409256,0.0623017874506788,"1","Steatosis_perc_24",TRUE,0.0202191041719967,0.0771703269473118,14,"trans",66824400,7.53386202252247,TRUE,FALSE,TRUE,NA,FALSE
"281","ENSG00000136104","RNASEH2B","ENSMUSG00000021932","Rnaseh2b","ortholog_one2one",0.0202191041719967,0.58953169208445,0.00891504563341484,"1","Liver.fat....",0.0771703269473118,0.00163319999409256,0.0623017874506788,"1","Steatosis_perc_24",TRUE,0.0202191041719967,0.0771703269473118,14,"cis",62464912,6.94551856107755,TRUE,TRUE,FALSE,NA,FALSE
"282","ENSG00000128294","TPST2","ENSMUSG00000029344","Tpst2","ortholog_one2one",0.242629250063961,0.0935648496918088,0.13330565324829,"1","Liver.fat....",-0.0496268814625683,0.0550976660572158,0.068247669540073,"-1","Steatosis_perc_24",FALSE,0.242629250063961,0.0496268814625683,5,"trans",117990823,5.02941773948111,TRUE,FALSE,TRUE,NA,FALSE
"283","ENSG00000160439","RDH13","ENSMUSG00000008435","Rdh13","ortholog_one2one",0.0909859687739853,0.477047776739094,0.0154345575654165,"1","Liver.fat....",-0.141602257391731,0.000277978651744948,0.0797443435135716,"-1","Steatosis_perc_24",FALSE,0.0909859687739853,0.141602257391731,7,"cis",3620047,23.9855747605355,TRUE,TRUE,FALSE,NA,FALSE
"284","ENSG00000160439","RDH13","ENSMUSG00000008435","Rdh13","ortholog_one2one",0.0909859687739853,0.477047776739094,0.0154345575654165,"1","Liver.fat....",-0.141602257391731,0.000277978651744948,0.0797443435135716,"-1","Steatosis_perc_24",FALSE,0.0909859687739853,0.141602257391731,7,"trans",6378345,18.1535863812257,TRUE,FALSE,TRUE,NA,FALSE
"285","ENSG00000176105","YES1","ENSMUSG00000014932","Yes1","ortholog_one2one",0.2055608924153,0.0952577117428318,0.0820545358786143,"1","Liver.fat....",-0.0624497453765747,0.140490268505293,0.0485269730938119,"-1","Steatosis_perc_24",FALSE,0.2055608924153,0.0624497453765747,5,"trans",34176857,5.44257155240993,TRUE,FALSE,TRUE,NA,FALSE
"286","ENSG00000176105","YES1","ENSMUSG00000014932","Yes1","ortholog_one2one",0.2055608924153,0.0952577117428318,0.0820545358786143,"1","Liver.fat....",-0.0624497453765747,0.140490268505293,0.0485269730938119,"-1","Steatosis_perc_24",FALSE,0.2055608924153,0.0624497453765747,5,"cis",32736754,5.44257154306923,TRUE,TRUE,FALSE,NA,FALSE
"287","ENSG00000160200","CBS","ENSMUSG00000024039","Cbs","ortholog_one2one",0.0134794027813312,0.802577648015911,0.00192118813127107,"1","Liver.fat....",-0.0919746189683159,0.0699493577697841,0.0522769806500401,"-1","Steatosis_perc_24",FALSE,0.0134794027813312,0.0919746189683159,17,"cis",31350407,11.2217156990884,TRUE,TRUE,FALSE,NA,FALSE
"288","ENSG00000160200","CBS","ENSMUSG00000024039","Cbs","ortholog_one2one",0.0134794027813312,0.802577648015911,0.00192118813127107,"1","Liver.fat....",-0.0919746189683159,0.0699493577697841,0.0522769806500401,"-1","Steatosis_perc_24",FALSE,0.0134794027813312,0.0919746189683159,17,"trans",30612614,10.0057355960917,TRUE,FALSE,TRUE,NA,FALSE
"289","ENSG00000160200","CBS","ENSMUSG00000024039","Cbs","ortholog_one2one",0.0134794027813312,0.802577648015911,0.00192118813127107,"1","Liver.fat....",-0.0919746189683159,0.0699493577697841,0.0522769806500401,"-1","Steatosis_perc_24",FALSE,0.0134794027813312,0.0919746189683159,18,"trans",61743704,5.96482308471612,TRUE,FALSE,TRUE,NA,FALSE
"290","ENSG00000110244","APOA4","ENSMUSG00000032080","Apoa4","ortholog_one2one",-0.0471779097346591,0.419757465411909,0.184008976790116,"-1","Liver.fat....",0.140221065132,0.0205529942913126,0.0662485064529703,"1","Steatosis_perc_24",FALSE,0.0471779097346591,0.140221065132,6,"trans",114890763,5.30666568273693,TRUE,FALSE,TRUE,NA,FALSE
"291","ENSG00000110244","APOA4","ENSMUSG00000032080","Apoa4","ortholog_one2one",-0.0471779097346591,0.419757465411909,0.184008976790116,"-1","Liver.fat....",0.140221065132,0.0205529942913126,0.0662485064529703,"1","Steatosis_perc_24",FALSE,0.0471779097346591,0.140221065132,13,"trans",52968549,4.74030056924569,TRUE,FALSE,TRUE,NA,FALSE
"292","ENSG00000110244","APOA4","ENSMUSG00000032080","Apoa4","ortholog_one2one",-0.0471779097346591,0.419757465411909,0.184008976790116,"-1","Liver.fat....",0.140221065132,0.0205529942913126,0.0662485064529703,"1","Steatosis_perc_24",FALSE,0.0471779097346591,0.140221065132,9,"trans",103499549,4.72932059908165,TRUE,FALSE,TRUE,NA,FALSE
"293","ENSG00000099998","GGT5","ENSMUSG00000006344","Ggt5","ortholog_one2one",0.111205072945982,0.0523837490434735,0.310537675029131,"1","Liver.fat....",0.015423965821335,0.0697296796411748,0.0743686306851476,"1","Steatosis_perc_24",TRUE,0.111205072945982,0.015423965821335,10,"trans",84992178,8.38537970708598,TRUE,FALSE,TRUE,NA,FALSE
"294","ENSG00000099998","GGT5","ENSMUSG00000006344","Ggt5","ortholog_one2one",0.111205072945982,0.0523837490434735,0.310537675029131,"1","Liver.fat....",0.015423965821335,0.0697296796411748,0.0743686306851476,"1","Steatosis_perc_24",TRUE,0.111205072945982,0.015423965821335,10,"cis",74991136,6.75525701704138,TRUE,TRUE,FALSE,NA,FALSE
"295","ENSG00000099998","GGT5","ENSMUSG00000006344","Ggt5","ortholog_one2one",0.111205072945982,0.0523837490434735,0.310537675029131,"1","Liver.fat....",0.015423965821335,0.0697296796411748,0.0743686306851476,"1","Steatosis_perc_24",TRUE,0.111205072945982,0.015423965821335,2,"trans",106003194,4.67007952361904,TRUE,FALSE,TRUE,NA,FALSE
"296","ENSG00000183087","GAS6","ENSMUSG00000031451","Gas6","ortholog_one2one",-0.0168492534766639,0.841571966587048,0.0012284282738396,"-1","Liver.fat....",0.096641171739986,0.00025571056976148,0.118203424161643,"1","Steatosis_perc_24",FALSE,0.0168492534766639,0.096641171739986,2,"trans",101576033,6.24942094148722,TRUE,FALSE,TRUE,NA,FALSE
"297","ENSG00000183087","GAS6","ENSMUSG00000031451","Gas6","ortholog_one2one",-0.0168492534766639,0.841571966587048,0.0012284282738396,"-1","Liver.fat....",0.096641171739986,0.00025571056976148,0.118203424161643,"1","Steatosis_perc_24",FALSE,0.0168492534766639,0.096641171739986,14,"trans",21847487,4.61967301383588,TRUE,FALSE,TRUE,NA,FALSE
